slope_deg,elevation_m,rainfall_7day_mm,soil_type,landslide_probability
19.39,1268.15,139.16,Loam,0.5002004109192333
26.0,1715.06,188.51,Sandy Loam,0.6892671795756669
28.4,1985.76,212.59,Sandy Loam,0.7681220713186249
2.8,578.15,75.53,Loam,0.18519441424775407
20.65,1476.02,150.43,Loam,0.5572750674966432
22.69,1446.3,180.53,Clay,0.6744398680900894
26.48,1965.92,195.44,Clay,0.7737344538096402
35.09,1975.52,191.17,Sandy Loam,0.7885626350181635
30.18,1467.35,142.37,Loam,0.6386301480648454
9.69,714.15,58.37,Sandy Loam,0.2127960664915031
31.2,1657.54,181.5,Clay Loam,0.7481969612635092
9.11,481.95,28.15,Clay,0.19606643445877212
32.73,1627.19,166.36,Clay,0.7553252862654862
40.3,1847.33,183.19,Clay,0.8416547585729207
10.52,950.82,139.17,Sandy Loam,0.3624807596866101
17.85,1372.08,116.01,Silt Loam,0.4646689351339237
18.54,1031.24,99.3,Sandy Loam,0.3804420066006071
18.43,1044.2,111.94,Sandy Loam,0.40320516904752923
14.43,827.63,91.52,Loam,0.31872245113087866
35.36,1595.62,155.36,Loam,0.7195815257814913
31.89,1891.5,189.02,Loam,0.7645311117293154
34.12,1899.28,172.04,Sandy Loam,0.7499952078131237
1.04,597.13,79.1,Clay,0.21065534197128372
40.42,1787.06,146.01,Silt Loam,0.7722677964216482
23.39,1553.63,159.44,Sandy Loam,0.5981317754634329
7.06,729.82,76.68,Loam,0.22693544253101294
0.55,414.38,72.54,Sandy Loam,0.15169042716359443
5.89,755.6,114.33,Clay Loam,0.29267701857282336
27.37,1850.75,181.6,Clay,0.7526721454771057
18.91,1376.4,164.74,Clay,0.6033542531068535
17.69,1525.79,152.58,Loam,0.5356528702579589
4.82,737.16,71.85,Sandy Loam,0.19728095593692352
34.2,1522.96,183.25,Clay,0.7806902070352149
4.63,347.81,59.11,Clay Loam,0.1782176899248001
17.39,938.05,104.49,Sandy Loam,0.3684944850064844
27.2,1365.48,153.2,Sand,0.5815847086379794
14.14,548.36,73.47,Loam,0.26306704801231484
19.13,1699.11,171.88,Sand,0.5682113305159514
1.84,699.55,63.06,Loam,0.1733864372491193
18.16,1408.88,142.74,Loam,0.5093996334135004
11.43,988.84,118.34,Clay Loam,0.37401836178127795
18.76,1313.27,136.35,Clay,0.5431530060615053
1.42,482.67,76.97,Clay Loam,0.18674080462190193
1.67,328.75,55.34,Sandy Loam,0.13700966202200576
31.1,1846.26,172.99,Clay Loam,0.751094663393697
5.55,758.37,68.47,Sandy Loam,0.19966632606708684
16.99,1693.45,170.05,Silt Loam,0.5909268984675652
29.01,1998.9,192.04,Clay,0.790136658105782
4.44,659.43,84.39,Sandy Loam,0.20423554120403586
7.78,750.79,76.8,Silt Loam,0.2432267345765272
16.89,1426.86,139.19,Silt Loam,0.5038113010403671
30.37,1941.26,210.51,Clay,0.8169678819386511
25.48,1856.88,189.34,Loam,0.7096067874229529
16.47,1154.89,113.4,Loam,0.4096700795045381
21.67,1651.69,168.92,Clay,0.665748487397227
0.37,530.77,88.45,Loam,0.1811263111924939
26.69,1961.64,200.95,Sand,0.7166095861858901
32.02,1939.4,203.44,Loam,0.7878663127483421
1.23,578.34,60.77,Loam,0.15999804890437078
14.71,809.02,108.21,Clay Loam,0.37022409220849556
5.43,470.26,97.1,Clay,0.2579594018905059
8.89,761.92,76.7,Sandy Loam,0.23434788072341195
23.76,1687.12,154.11,Silt Loam,0.6300467843275546
14.77,943.14,107.52,Silt Loam,0.3717572591365958
6.46,450.27,73.66,Silt Loam,0.20635555810224138
12.35,881.78,97.99,Silt Loam,0.32619777553022994
41.39,1968.35,181.35,Clay,0.8527560778989995
23.71,1370.46,141.71,Sandy Loam,0.549306624490546
18.72,1007.47,119.64,Silt Loam,0.44065457024589005
6.33,583.12,66.37,Clay,0.23175974587855502
36.91,1976.5,206.99,Clay,0.8534604534473068
23.92,1695.44,190.06,Sand,0.6483012994420794
7.28,778.51,93.67,Silt Loam,0.2654365073150418
4.13,419.12,57.3,Loam,0.16359848595739562
3.64,396.26,68.1,Clay Loam,0.18515648168085538
6.63,504.64,52.58,Silt Loam,0.186424250797851
25.25,1287.31,121.54,Clay Loam,0.5561603829975714
24.45,1878.9,185.1,Clay Loam,0.716649375359291
12.02,1144.46,115.62,Sandy Loam,0.3562453549847494
29.81,1733.01,163.92,Silt Loam,0.7072533743501812
11.54,1058.01,142.68,Silt Loam,0.4138921719094579
40.98,1504.59,187.99,Sand,0.774518071827637
27.46,1544.18,153.67,Silt Loam,0.650823748177804
5.52,595.74,74.99,Clay,0.2381797639603823
9.7,914.07,99.45,Clay,0.3401919174104686
19.27,1383.41,161.12,Loam,0.5524893523589278
2.55,420.18,77.4,Sand,0.15474488105318937
12.85,914.62,75.66,Sand,0.2579427931949742
15.9,1209.16,135.96,Sandy Loam,0.43859275830902167
32.51,1993.58,179.82,Sandy Loam,0.7558772276230046
22.86,1106.71,145.98,Sand,0.49435363948666294
34.67,1687.3,178.46,Loam,0.7551567738234056
15.95,1034.51,100.76,Clay,0.41703769616177105
20.37,1653.86,165.23,Sandy Loam,0.5884030023469436
22.94,1312.21,133.76,Clay Loam,0.5572839330843822
37.92,1807.21,190.53,Silt Loam,0.8110751293483613
20.82,998.6,125.5,Loam,0.46015240519472544
24.22,1327.32,122.24,Clay,0.5756361557746337
28.53,1371.03,170.97,Sandy Loam,0.6504129580239225
14.46,1009.55,134.94,Sand,0.37670886851651086
8.05,545.33,55.95,Silt Loam,0.20259377151853117
0.0,459.05,62.41,Loam,0.14796008415421968
2.03,328.34,75.21,Clay,0.19360235695390757
36.35,1785.01,199.14,Clay Loam,0.816845102922535
5.09,702.01,78.13,Loam,0.2124002622984821
2.88,659.56,91.58,Clay,0.24559234260571733
25.51,1551.26,204.57,Sand,0.6734243620042907
9.75,844.03,97.54,Clay Loam,0.3088484015938021
20.45,1160.28,114.94,Silt Loam,0.4668054040010042
3.26,576.27,74.45,Sandy Loam,0.17931800262443248
41.22,1931.57,197.54,Loam,0.8394272888290367
22.51,1747.69,169.42,Clay,0.6836672308266453
35.64,1768.44,185.78,Clay,0.8112095268669879
10.01,991.52,90.42,Sandy Loam,0.2823903020575759
16.94,1596.01,153.66,Clay,0.5866586092792615
6.08,544.59,80.39,Sand,0.18676178993938838
0.0,314.65,22.0,Clay,0.12825548950877533
0.0,333.95,63.6,Sandy Loam,0.13622513476790687
11.54,1297.22,106.57,Sandy Loam,0.35154647302766046
15.44,1074.17,90.71,Sandy Loam,0.3398073747565599
22.49,1180.63,118.77,Loam,0.48525035411042794
3.18,312.69,52.44,Sand,0.12952095558207521
14.65,1018.57,131.55,Loam,0.40930052552270557
26.81,1520.72,157.73,Silt Loam,0.649113200961319
14.92,1052.58,111.03,Sandy Loam,0.36730330532429556
17.75,1544.77,167.72,Clay,0.614658780758859
0.82,696.13,69.59,Sandy Loam,0.16690986622648676
26.63,1682.34,173.5,Sandy Loam,0.66746146694174
19.2,1300.33,119.04,Sand,0.4271637648143504
11.42,658.3,80.49,Sand,0.23250326593805112
11.84,702.42,81.27,Clay,0.30977927745510364
24.38,1367.65,131.02,Clay,0.5975058910319978
26.82,1710.9,176.46,Loam,0.6877233937735581
7.23,1006.57,112.97,Clay Loam,0.32626888799435794
10.84,739.11,104.15,Clay,0.34157923673775314
32.1,1773.92,155.57,Silt Loam,0.718018119162074
10.81,1437.76,148.26,Sandy Loam,0.433029276266459
11.06,1061.75,104.15,Sandy Loam,0.319826492920871
13.13,1129.43,134.7,Clay,0.46040122633167996
7.54,647.24,89.56,Clay,0.2797812022300896
17.29,1365.56,150.52,Loam,0.5099522148059414
12.01,909.86,91.33,Clay,0.34814239154402116
32.8,1992.6,212.62,Clay,0.8371568211144115
15.53,1116.31,97.52,Clay,0.4156046721709144
12.94,1126.01,95.31,Sandy Loam,0.32899998612470527
16.04,1261.95,114.44,Loam,0.4186031015046647
25.77,1858.49,186.76,Loam,0.7083070006577301
29.13,1661.39,179.65,Loam,0.7087396423173307
18.19,1066.92,71.38,Clay,0.39044597777177537
20.58,1521.79,176.8,Loam,0.6093203829144866
27.54,1296.6,138.66,Clay,0.635200533101675
15.17,1137.02,98.82,Silt Loam,0.3805476015594686
14.19,626.94,77.94,Clay,0.3186720209854592
12.56,1088.69,134.37,Clay Loam,0.4247509705058494
0.0,717.89,93.6,Clay,0.23088439892390714
33.12,1855.23,203.46,Clay Loam,0.8056012356601512
12.65,870.19,77.82,Sand,0.25566641188735306
32.55,1918.85,186.49,Silt Loam,0.7770884142599439
14.91,1206.19,114.69,Clay Loam,0.42578248340174263
21.3,1373.63,169.39,Clay,0.6351002890986266
15.9,1223.0,139.66,Clay,0.5092212537447323
2.89,519.95,109.5,Loam,0.22278688519796092
16.99,938.9,97.49,Clay,0.4115501964298885
4.29,468.55,51.3,Loam,0.16138537336246414
24.23,1359.02,140.17,Sandy Loam,0.5506557186426323
14.03,1059.69,136.05,Clay,0.4647291809850516
24.74,1622.57,160.54,Loam,0.6326205703117487
1.73,674.8,82.6,Clay,0.2259478020117264
3.75,579.76,73.63,Sandy Loam,0.1817072393334308
0.0,990.76,109.76,Clay Loam,0.25690602890606123
28.55,1875.2,178.98,Sandy Loam,0.7117847572083679
23.74,1507.72,153.64,Loam,0.5984203318771313
17.06,1012.17,108.39,Loam,0.39155325737007457
16.24,1179.36,126.03,Silt Loam,0.4452554964267254
4.6,443.16,74.04,Clay,0.2182212550415765
22.58,1973.78,224.05,Clay Loam,0.7652646024700113
22.37,1432.89,136.35,Loam,0.5445405739122272
1.31,785.19,84.79,Loam,0.20036294906288052
13.88,1295.87,124.25,Clay Loam,0.44234703616465126
2.79,486.12,66.56,Clay Loam,0.18397741541876064
39.22,1941.92,186.7,Sandy Loam,0.8088967775543592
7.8,597.13,77.34,Clay,0.2596097659114789
22.12,1401.65,162.7,Silt Loam,0.5989827510321666
8.25,717.27,46.67,Loam,0.19699482068935395
20.83,1519.85,164.16,Loam,0.5889680025930017
23.69,1620.6,158.95,Clay,0.6651381927122832
25.03,1444.81,156.94,Sandy Loam,0.5987825349335875
13.97,1344.65,127.57,Silt Loam,0.44238472293552383
33.31,1817.2,201.49,Loam,0.785533816716521
0.73,433.67,72.73,Clay Loam,0.17453064556955378
15.38,862.56,106.16,Clay,0.40261245930262995
13.25,722.09,96.89,Clay,0.35068444806785765
25.23,1979.62,186.98,Sandy Loam,0.7046246814661036
10.33,961.96,97.28,Sand,0.27272145623081256
20.63,1545.44,170.38,Clay Loam,0.6245770546435528
14.22,1464.03,140.25,Silt Loam,0.48164731565132396
2.05,660.54,101.13,Clay,0.2524523886385353
20.33,706.3,78.71,Clay Loam,0.3637303773452205
12.61,778.18,97.56,Clay Loam,0.3288566159173729
23.56,998.92,141.39,Clay,0.568360584646823
12.11,698.35,72.26,Sandy Loam,0.24808219660295178
0.0,333.41,51.04,Sandy Loam,0.12552431263079486
27.99,1794.97,197.36,Loam,0.7373702880390944
35.77,1941.54,209.01,Clay Loam,0.8338857961880488
13.8,880.67,94.34,Clay,0.36776198799318466
8.62,875.46,91.04,Sandy Loam,0.2615254051814468
0.0,312.06,44.59,Clay,0.14820374602842948
39.57,1456.43,172.8,Sandy Loam,0.7575920373304473
27.36,1703.25,169.11,Silt Loam,0.690837742218445
3.36,549.23,70.6,Clay,0.21291335941361797
6.0,571.43,65.03,Loam,0.1934815502323608
25.65,1643.14,178.47,Clay Loam,0.6953167922170341
21.57,1347.69,143.63,Silt Loam,0.5527011818912696
7.96,376.26,38.81,Sandy Loam,0.15753285420688767
20.54,1358.33,127.72,Clay,0.5507655204143928
4.69,825.16,64.29,Loam,0.20156316379432485
11.73,926.83,90.95,Silt Loam,0.31336851220040574
23.85,1608.54,176.68,Sand,0.6154442091847904
34.69,1678.59,190.93,Clay,0.8047924069359543
19.47,980.61,118.54,Silt Loam,0.4435329963943172
32.74,1910.16,200.23,Clay,0.8184215917058417
7.43,990.99,107.29,Clay,0.33939845762233595
20.11,1612.12,176.71,Sandy Loam,0.6019873546416439
16.53,1122.59,125.33,Clay,0.4780467306194823
32.2,1825.8,211.39,Clay,0.8218633305599489
28.99,1843.19,184.41,Silt Loam,0.7406124630426281
0.57,448.61,80.52,Sandy Loam,0.16167706390525394
28.88,1892.04,203.4,Silt Loam,0.7699453122446882
27.95,1703.41,184.34,Silt Loam,0.7196899296986726
14.99,1645.23,137.9,Silt Loam,0.5053867359303028
1.32,641.55,91.68,Loam,0.19853242863548293
24.24,1668.7,168.27,Loam,0.6457590877258363
34.94,1745.23,170.41,Sandy Loam,0.7413752181942082
5.76,791.56,69.0,Clay,0.24770618707406858
33.28,1918.84,192.61,Sand,0.754992639280197
2.83,384.76,55.13,Sandy Loam,0.1457783157680225
11.59,554.85,50.39,Clay,0.2483038897525221
24.59,1213.89,107.15,Sandy Loam,0.47693983667098616
19.29,1278.85,142.4,Clay Loam,0.5313361669415292
19.56,1396.76,158.78,Clay,0.6014257714055194
0.0,328.85,52.45,Clay,0.15675176836051302
31.45,1932.62,211.2,Sand,0.7672766729811404
0.0,375.8,52.53,Clay,0.15959016614021443
7.63,543.21,68.07,Clay,0.2408033558429257
2.58,323.82,35.39,Loam,0.1297544706106819
22.23,1263.66,110.33,Sandy Loam,0.46344865883517455
37.99,1884.85,217.46,Sandy Loam,0.8313932162371259
31.96,1432.11,165.86,Sandy Loam,0.6802234444910203
28.59,1698.52,151.98,Clay Loam,0.6848112392748202
5.95,322.58,51.37,Silt Loam,0.1691608976579367
16.67,1221.43,128.43,Clay Loam,0.47124350541856724
21.55,1081.26,113.2,Sandy Loam,0.4416936456469857
22.27,1148.25,117.21,Clay,0.5264058945984291
7.5,422.76,63.77,Clay Loam,0.20766142591445316
23.74,1463.54,163.99,Clay,0.6585310060128174
13.77,1155.47,130.03,Silt Loam,0.42432263858274727
19.04,1600.75,162.26,Clay,0.6237352908957717
16.3,1124.99,118.89,Silt Loam,0.4268576345731784
12.74,553.95,83.91,Clay Loam,0.2872365651668997
20.49,1402.04,153.13,Loam,0.5525234969719109
9.79,593.06,74.47,Clay,0.27150231665023866
33.88,1783.07,179.94,Clay,0.7935068140401396
19.43,1342.3,145.99,Sandy Loam,0.5090666320406714
11.93,567.25,64.03,Clay,0.2717308213607424
18.18,1935.97,206.56,Silt Loam,0.6895677632409174
11.51,1181.22,110.17,Loam,0.35713967755916226
0.0,423.93,51.98,Loam,0.13656102113943178
17.21,1365.62,152.07,Sandy Loam,0.49951007304183337
10.29,730.44,68.75,Sandy Loam,0.23183494531988924
28.78,1666.28,146.37,Clay,0.6959006667171188
29.78,1690.3,173.07,Silt Loam,0.7171478872517402
36.26,1964.21,171.33,Sand,0.752597808741705
12.31,1153.18,104.3,Loam,0.3520159991690572
9.38,1073.43,127.96,Clay,0.4031033582674781
27.6,1580.91,159.21,Silt Loam,0.6651227457158088
1.35,525.2,86.55,Clay,0.2168847245111175
10.74,1229.76,112.61,Clay,0.4059499762617831
23.43,1228.62,129.17,Sandy Loam,0.5074216682487606
10.02,452.1,66.68,Clay,0.2501685530060215
22.0,1010.57,93.39,Clay,0.46393389842006166
29.95,1750.58,193.03,Clay Loam,0.7619413637930575
32.24,1755.46,185.65,Loam,0.7516204323441891
10.22,468.7,38.04,Clay Loam,0.1984515389362242
0.0,454.23,60.31,Clay,0.17242819125341718
14.49,746.58,92.98,Sand,0.2825264106559114
31.12,1787.1,171.99,Sandy Loam,0.7153930744809605
8.95,519.13,44.52,Clay,0.21770936559082127
25.41,1523.99,161.34,Silt Loam,0.642058832155061
9.92,471.98,95.65,Sand,0.2267721069123192
22.3,1359.33,136.54,Clay,0.5853149054038166
4.69,905.31,125.02,Silt Loam,0.30211685277764244
34.08,1641.15,156.42,Loam,0.7142718622663309
3.21,697.27,85.99,Silt Loam,0.2169662344370387
28.0,1386.64,156.37,Silt Loam,0.644781352529381
7.56,700.66,82.93,Clay,0.2747441970703343
30.14,1513.22,151.72,Clay,0.7022138768135562
35.38,1785.25,191.56,Sandy Loam,0.7768678378211109
6.46,515.56,94.77,Clay Loam,0.24779092480838058
32.01,1773.21,184.1,Loam,0.7490938214050584
22.29,1309.08,130.08,Sandy Loam,0.505935834814478
0.0,516.09,63.6,Clay,0.1799592321043929
15.13,1026.82,150.21,Silt Loam,0.4617201237493558
0.0,573.46,73.64,Sandy Loam,0.15892358962850803
24.67,1490.59,145.24,Silt Loam,0.6029817430688358
20.09,1590.08,145.93,Clay Loam,0.5800808726584118
0.0,479.85,35.8,Clay,0.1492600927007818
25.23,1160.44,129.89,Loam,0.5327462907979825
33.04,1684.86,181.46,Clay Loam,0.7647068121783417
31.81,1891.48,184.28,Clay,0.7923021276885421
18.38,1172.98,125.34,Silt Loam,0.46574113248757776
31.07,1915.47,174.84,Silt Loam,0.7498027167156917
21.06,1210.67,130.95,Silt Loam,0.5086878975911919
10.02,970.12,114.53,Clay,0.37485626854712195
33.81,1741.95,168.75,Clay,0.7758149560120184
15.5,1138.07,147.78,Silt Loam,0.4733186713946096
13.95,1102.23,106.64,Clay,0.4144097937818472
16.78,1133.53,126.27,Silt Loam,0.4463490020857322
25.83,1739.53,189.28,Sandy Loam,0.6912680249542815
29.93,1714.3,173.13,Loam,0.7104862763140882
11.03,985.98,105.91,Loam,0.3260464678792031
13.67,866.61,76.56,Clay Loam,0.31293372956173693
22.81,1136.28,142.63,Sandy Loam,0.5158212276432109
15.88,1273.71,132.09,Sandy Loam,0.43827571059259546
7.45,705.17,91.53,Clay Loam,0.267162583467139
29.3,1649.72,178.57,Silt Loam,0.7177328807958859
14.36,1127.02,112.01,Clay Loam,0.4067708457436502
13.68,867.88,95.15,Clay,0.36667703641848837
6.41,481.6,83.36,Sand,0.1880364553851717
13.54,706.04,66.79,Loam,0.26195514965690087
29.25,1913.78,224.16,Sand,0.7664609843148983
5.66,818.67,82.51,Sand,0.20551614074505434
4.2,587.06,55.14,Loam,0.17210761346082779
10.82,1083.14,119.47,Loam,0.35645715663075905
13.26,822.05,127.11,Silt Loam,0.3785735206743789
0.0,359.77,23.71,Clay,0.131955474737747
22.65,849.35,94.33,Silt Loam,0.41796734352113885
24.98,1224.98,137.39,Clay,0.599920486813496
18.82,1237.91,131.92,Clay Loam,0.5023029865976267
16.46,906.15,107.28,Loam,0.37255554956677234
7.02,1060.41,104.67,Sandy Loam,0.2844937539461711
45.44,1941.38,185.73,Clay,0.8752992723102115
9.88,941.49,102.51,Loam,0.30579623694717556
8.18,738.99,69.56,Loam,0.22662570497600806
0.0,713.89,83.58,Sandy Loam,0.1779956097178989
18.0,1078.2,111.21,Clay,0.46237597979928424
20.29,1591.18,156.16,Sand,0.5395481232350019
7.51,650.18,83.32,Clay,0.27048519006094396
21.39,1505.8,128.21,Silt Loam,0.5395385531036633
0.0,335.95,46.8,Sandy Loam,0.12220670148633055
10.22,1012.19,145.86,Sandy Loam,0.37748847555248655
27.51,1618.97,149.42,Clay,0.6848208042956436
5.11,875.85,118.11,Sandy Loam,0.2720766802733825
15.42,1258.35,134.07,Sandy Loam,0.43545903699593214
10.29,648.46,69.32,Clay,0.27291230070664235
38.24,1561.39,140.72,Clay,0.7576345763857202
4.17,388.87,57.09,Clay,0.19078465934869948
24.4,1749.32,199.24,Clay,0.7454127358428263
4.9,636.93,71.49,Clay,0.23202488591239237
29.89,1786.48,179.57,Clay,0.7642359397531175
10.24,899.3,116.09,Silt Loam,0.3381119501248575
29.09,1528.56,162.68,Loam,0.6686557519775927
11.94,842.68,72.26,Loam,0.26847591872685733
35.34,1840.05,187.09,Clay,0.8155650111245758
2.73,515.28,89.06,Sandy Loam,0.18829650685746172
12.7,603.48,73.76,Loam,0.25644131119213104
15.93,1138.15,81.31,Silt Loam,0.35768173596739206
0.0,439.3,65.36,Silt Loam,0.15612387095148478
17.55,633.17,74.01,Sandy Loam,0.29022618567634084
22.96,1904.4,163.96,Loam,0.6497792200543717
29.51,1960.03,171.21,Sandy Loam,0.7158685805418944
9.66,939.64,119.19,Loam,0.3306392012756766
43.93,1869.59,177.28,Clay Loam,0.844209744649289
27.56,1226.2,116.75,Silt Loam,0.5524559419453822
16.64,758.56,87.74,Sandy Loam,0.31543306761093654
22.23,1494.08,144.8,Clay Loam,0.5897363271807983
34.53,1420.13,149.31,Sandy Loam,0.6758110813321744
35.47,1981.51,195.3,Loam,0.8046920371866957
13.9,750.58,69.55,Clay,0.3142537310479461
23.75,1442.5,142.16,Sandy Loam,0.558411588957356
1.52,388.44,61.6,Sand,0.13312947959208926
2.61,493.2,65.02,Sand,0.1473378918633984
0.0,306.66,46.37,Sandy Loam,0.12048585557346131
37.02,1999.08,228.98,Loam,0.8508134667865891
29.11,1663.87,180.71,Silt Loam,0.7206004204330784
26.59,1637.43,180.16,Silt Loam,0.6952957998281883
24.88,1166.53,122.5,Loam,0.5159463146089031
0.0,810.11,96.21,Sandy Loam,0.19891050864933837
7.69,557.15,63.68,Silt Loam,0.2104187656974613
13.27,783.95,102.22,Sand,0.2894523021974331
18.52,939.15,102.87,Silt Loam,0.4007180851144844
25.39,1585.73,166.05,Clay,0.6891004739668073
19.39,1217.43,131.98,Clay,0.5311469996688204
7.56,431.72,58.58,Sand,0.1650146087988273
8.07,330.65,93.83,Sand,0.20086303876843128
1.98,473.96,52.66,Loam,0.15018118126715638
15.29,997.85,99.67,Sandy Loam,0.3458778938208889
40.12,1886.43,200.19,Clay Loam,0.8464857275149446
11.05,1383.58,135.6,Clay Loam,0.44327414229767453
23.81,1663.1,165.31,Silt Loam,0.6474048917880102
23.19,1092.84,102.06,Clay,0.5017419306694326
17.76,914.83,109.71,Silt Loam,0.4026950447109052
6.3,484.28,71.15,Clay,0.23013301764705557
27.54,1789.09,176.29,Sand,0.6688987694308559
22.22,1631.37,177.55,Clay,0.6830531993596345
2.76,585.8,44.85,Silt Loam,0.1598711159327431
25.16,1170.84,114.77,Sandy Loam,0.4924457202527829
13.43,1128.54,119.02,Silt Loam,0.3980428229917084
21.76,1362.66,125.05,Sandy Loam,0.4968394275705586
28.4,1908.52,165.54,Clay,0.7430652699073901
23.93,1285.61,131.09,Silt Loam,0.5474454548822548
15.67,1218.37,140.06,Loam,0.45713061690301093
1.22,385.55,73.93,Loam,0.16173474715372133
0.0,406.94,48.42,Clay Loam,0.14451815267307555
0.0,618.49,86.66,Sandy Loam,0.17522133971258075
1.14,355.2,61.52,Silt Loam,0.15382389400064211
18.65,1563.7,179.01,Sandy Loam,0.5860785757339682
35.12,1529.66,152.42,Silt Loam,0.7173072373707485
0.0,531.3,40.84,Silt Loam,0.13823376045610766
24.43,1721.33,175.97,Silt Loam,0.6768369727295677
5.35,563.14,55.48,Clay Loam,0.19308300966080802
8.41,812.0,82.23,Sandy Loam,0.24217306329505575
2.94,723.26,80.58,Silt Loam,0.21018149418303278
7.87,932.92,98.88,Silt Loam,0.29196875781219406
3.71,732.93,88.09,Loam,0.21740795189682552
15.19,1131.22,132.36,Sandy Loam,0.4162388060853531
23.61,992.59,103.82,Clay Loam,0.47344007943621413
33.93,1977.17,203.88,Clay,0.8338157518737689
7.82,395.07,55.78,Loam,0.18280193623435714
7.37,541.71,82.79,Sandy Loam,0.21417875329226677
7.37,389.8,52.25,Clay,0.20665005873695022
7.28,1363.93,141.57,Sand,0.3539986787048541
0.33,392.67,49.72,Loam,0.13460148079799414
34.97,1721.95,172.54,Loam,0.7521377106251558
14.55,1170.3,113.57,Sand,0.3569726679117719
26.73,1195.91,114.39,Loam,0.5235971403289578
26.51,1254.71,144.56,Silt Loam,0.5954663757537766
3.46,590.38,56.89,Sand,0.14962567585925177
4.21,636.07,72.46,Silt Loam,0.20274136831064826
5.77,841.99,111.01,Silt Loam,0.2841051321707959
17.03,1308.94,132.51,Clay,0.5172933322624179
0.98,657.2,91.58,Clay,0.23081328880278298
6.1,497.76,55.93,Loam,0.17889623941585694
25.7,1949.2,179.66,Clay,0.7448198466649775
3.77,337.37,26.44,Sandy Loam,0.1230692528410422
30.43,1664.59,189.5,Loam,0.7348432560157518
18.49,1639.66,150.52,Sandy Loam,0.5403048130575365
17.85,805.26,103.68,Loam,0.3696157325442265
7.18,530.57,52.75,Sandy Loam,0.17691066833548286
8.7,547.57,89.04,Loam,0.2415283550456907
19.92,1485.63,186.81,Clay,0.6627078950233757
24.97,1392.77,120.05,Sandy Loam,0.5247657901606748
32.25,1630.67,150.49,Silt Loam,0.6984256387806086
31.38,1893.72,202.03,Sand,0.7510693151702733
33.54,1476.28,160.56,Sand,0.6685320509936976
5.52,564.95,82.5,Silt Loam,0.21923380163422387
13.98,713.85,75.64,Silt Loam,0.2895422244694787
30.1,1731.73,205.67,Clay,0.7950867703243554
10.04,655.82,80.79,Clay,0.2887434431359764
0.0,423.29,39.84,Sand,0.11054579319027386
25.77,1495.58,150.8,Clay,0.6588621088625777
10.01,984.29,90.53,Loam,0.2921418853511954
27.05,1864.07,211.63,Clay,0.790793716816308
30.83,1405.43,136.58,Clay,0.6739998375401033
2.01,453.71,68.22,Silt Loam,0.17157021751008156
27.21,1911.36,184.96,Loam,0.7227222640786787
7.0,739.55,77.33,Loam,0.22809766671019502
4.96,873.26,69.94,Clay,0.24942804558440282
20.85,983.84,117.52,Silt Loam,0.4564551304809583
0.0,387.08,74.33,Silt Loam,0.16200946522592935
19.53,1144.08,109.23,Loam,0.4324784949934497
10.97,509.64,42.69,Silt Loam,0.20400805754735307
11.13,981.65,120.4,Clay,0.3975965837008292
14.58,896.21,75.96,Silt Loam,0.3123097563575769
21.13,1613.83,183.54,Silt Loam,0.6476521338961542
39.54,1665.39,156.32,Clay Loam,0.7785581666276409
9.9,560.8,53.92,Clay,0.2404523069267601
11.5,923.14,106.81,Clay,0.37116284162618784
8.83,934.7,88.55,Loam,0.2745546029829992
4.58,557.4,59.56,Clay,0.20837819049189704
25.45,1657.37,174.47,Clay,0.7095109332672952
33.81,1502.29,118.77,Loam,0.6369355963244854
0.35,623.65,100.76,Loam,0.2015590759211497
13.14,923.43,103.76,Clay Loam,0.35882132250643334
3.51,479.87,43.79,Clay,0.17768485930933145
20.77,1367.95,127.86,Clay Loam,0.5296629949729746
3.58,506.33,80.44,Sand,0.1688891134459349
32.94,1976.09,206.86,Sand,0.7760525628378367
30.91,1627.16,187.25,Clay Loam,0.7514418769900464
16.31,963.41,96.47,Silt Loam,0.36978213289086803
21.77,1283.56,139.97,Silt Loam,0.5410070603548298
15.82,1849.28,192.83,Loam,0.6241778503107244
20.34,1241.97,142.21,Sandy Loam,0.5005645056552501
0.0,596.65,90.61,Clay Loam,0.20114108780199125
16.11,943.8,94.18,Loam,0.3503756307109559
36.04,1733.35,174.29,Clay,0.7979368072082987
17.27,1395.16,136.41,Silt Loam,0.49914020208900756
20.82,1406.23,145.77,Sandy Loam,0.5303812112216181
26.48,1773.6,190.1,Sand,0.6802089006967603
36.57,1819.75,158.97,Clay,0.7890981281898186
31.75,1863.65,204.37,Sandy Loam,0.7728028429026241
11.87,461.24,44.42,Clay,0.23473550403325297
20.57,1225.01,125.64,Clay Loam,0.5076622739810681
26.39,1558.87,178.96,Clay,0.7156309038451378
26.08,1586.78,167.73,Sand,0.6196692683967013
24.72,1331.42,144.92,Clay,0.6218449293175952
0.0,583.54,54.81,Clay,0.17471667398215687
27.54,1655.61,153.34,Clay,0.694821127086674
24.13,1524.19,171.3,Loam,0.635218077971382
6.56,446.43,51.34,Sandy Loam,0.16640346058256605
14.83,1088.48,110.54,Clay,0.4291224373089935
0.72,595.76,88.08,Loam,0.18724594638083775
11.51,873.71,82.89,Clay,0.32576133747806585
0.0,330.74,53.8,Sand,0.11694612350179219
3.98,980.56,108.89,Clay,0.30903151968228887
22.33,1234.79,131.09,Loam,0.5125479850262339
